Date,Close/Last,Volume,Open,High,Low
07-07-2022,$484.5048,619,$522.7552,$530.4053,$484.5048
07-06-2022,$510.0051,197,$535.5054,$550.78,$510.0051
07-05-2022,$527.8553,690,$522.7552,$565.0602,$484.5048
07-01-2022,$535.5054,145,$527.8553,$568.6557,$527.8553
06/30/2022,$538.0554,103,$561.0056,$563.5556,$532.9553
06/29/2022,$548.2555,89,$573.2457,$578.8558,$543.1554
06/28/2022,$561.0056,185,$614.5561,$614.5561,$555.9056
06/27/2022,$586.5059,90,$608.1811,$609.4561,$581.4058
06/24/2022,$627.3063,177,$650.2565,$660.4311,$601.8315
06/23/2022,$627.3063,191,$685.9569,$688.5069,$599.3325
06/22/2022,$673.2067,607,$583.9558,$673.2067,$583.9558
06/21/2022,$609.4561,604,$594.1559,$612.0061,$553.3555
06/17/2022,$583.9558,457,$553.3555,$601.806,$522.7552
06/16/2022,$568.6557,361,$601.806,$640.0564,$540.6054
06/15/2022,$632.4063,480,$576.3058,$652.8065,$573.7557
06/14/2022,$668.1067,793,$719.1072,$790.5079,$650.2565
06/13/2022,$731.8573,1170,$749.7075,$765.0077,$685.9569
06-10-2022,$708.9071,429,$678.3068,$711.4571,$640.7449
06-09-2022,$657.9066,787,$634.9564,$729.3073,$634.9564
06-08-2022,$634.9564,144,$617.1062,$663.0066,$617.1062
06-07-2022,$627.3063,150,$624.7562,$655.3566,$599.256
06-06-2022,$640.0564,95,$629.8563,$685.9314,$612.0061
06-03-2022,$629.8563,103,$650.2565,$650.2565,$599.256
06-02-2022,$627.3063,55,$622.2062,$640.0564,$594.2834
06-01-2022,$604.356,329,$647.7065,$696.157,$586.5059
05/31/2022,$647.7065,311,$637.5064,$657.8811,$605.5291
05/27/2022,$594.1559,129,$591.6059,$637.5064,$572.4807
05/26/2022,$578.8558,147,$555.9056,$599.256,$555.9056
05/25/2022,$568.6557,81,$520.2052,$573.7557,$520.2052
05/24/2022,$530.4053,334,$558.4556,$571.0017,$510.0051
05/23/2022,$553.3555,94,$561.0056,$569.8542,$540.6054
05/20/2022,$550.8055,474,$604.356,$617.1062,$543.1554
05/19/2022,$601.806,422,$586.5059,$632.4063,$576.2803
05/18/2022,$578.8558,160,$578.8558,$609.4561,$561.0311
05/17/2022,$595.431,156,$612.0061,$612.0061,$561.0566
05/16/2022,$589.0559,991,$596.706,$612.0061,$548.5105
05/13/2022,$566.1057,345,$566.1057,$596.706,$561.0056
05-12-2022,$566.1057,249,$538.0554,$586.5059,$515.1307
05-11-2022,$563.5556,258,$614.5561,$614.5561,$516.5587
05-10-2022,$583.9558,400,$645.1565,$683.4068,$576.3058
05-09-2022,$640.0564,453,$650.2565,$685.9569,$629.8563
05-06-2022,$652.8065,521,$660.4566,$698.707,$642.6064
05-05-2022,$660.4566,199,$691.0569,$711.4571,$645.3095
05-04-2022,$691.0569,281,$663.0066,$719.1072,$657.9066
05-03-2022,$663.0066,497,$663.0066,$698.707,$663.0066
05-02-2022,$652.8065,578,$701.257,$701.257,$637.5064
04/29/2022,$711.4571,192,$747.1575,$749.7075,$698.707
04/28/2022,$726.7573,746,$777.7578,$790.4824,$688.5069
04/27/2022,$782.8578,8224,$765.0077,$915.4592,$757.3576
04/26/2022,$757.3576,426,$782.8578,$826.2083,$742.9499
04/25/2022,$805.8081,269,$765.0077,$805.8081,$744.6074
04/22/2022,$777.7578,531,$777.7578,$816.0082,$754.8076
04/21/2022,$777.7578,307,$828.7583,$838.9584,$772.6577
04/20/2022,$826.2083,411,$813.4581,$864.4586,$798.1325
04/19/2022,$798.158,380,$793.0579,$821.1082,$767.5577
04/18/2022,$803.258,595,$849.1585,$884.8589,$803.258
04/14/2022,$859.3586,494,$856.8086,$882.3088,$831.3083
04/13/2022,$856.8086,482,$851.7085,$877.2088,$836.4084
04-12-2022,$836.4084,1109,$963.9096,$963.9096,$828.7583
04-11-2022,$956.2596,1280,$915.4592,$1007.2601,$867.0087
04-08-2022,$882.3088,941,$971.5597,$971.5597,$877.2088
04-07-2022,$920.5592,1750,$1040.4104,$1058.2096,$895.059
04-06-2022,$1032.7603,932,$1027.6603,$1106.7111,$1025.1103
04-05-2022,$1032.7603,673,$1035.3104,$1068.4352,$1009.8101
04-04-2022,$1040.4104,1551,$1040.4104,$1054.6905,$974.1097
04-01-2022,$1035.3104,4948,$1091.4109,$1132.2113,$997.06
03/31/2022,$1099.061,1817,$1096.511,$1180.6618,$1053.1605
03/30/2022,$1109.2611,1089,$1162.8116,$1195.962,$1071.0107
03/29/2022,$1190.8619,3361,$1160.2616,$1300.4875,$1160.2616
03/28/2022,$1178.1118,1176,$1206.1621,$1257.1626,$1152.6115
03/25/2022,$1206.1621,1458,$1326.0133,$1349.04,$1195.9875
03/24/2022,$1333.6633,713,$1366.8137,$1402.514,$1318.3632
03/23/2022,$1366.8137,3982,$1445.8645,$1591.2159,$1326.0133
03/22/2022,$1445.8645,925,$1430.5643,$1517.6732,$1430.5643
03/21/2022,$1453.5145,973,$1499.415,$1555.5156,$1435.2819
03/18/2022,$1479.0148,952,$1530.0153,$1547.8655,$1443.3144
03/17/2022,$1532.5653,1134,$1351.5135,$1575.9158,$1351.5135
03/16/2022,$1366.8137,1010,$1420.3642,$1530.0153,$1326.0133
03/15/2022,$1402.514,408,$1338.7634,$1435.6644,$1338.7634
03/14/2022,$1320.9132,522,$1440.7644,$1466.2647,$1318.3632
03-11-2022,$1440.7644,688,$1568.2657,$1588.6659,$1440.7644
03-10-2022,$1593.7659,2942,$1438.2144,$1647.3165,$1438.2144
03-09-2022,$1440.7644,699,$1394.864,$1527.4653,$1377.0138
03-08-2022,$1364.2636,1461,$1377.0138,$1471.3647,$1241.8624
03-07-2022,$1351.5135,1395,$1563.1656,$1583.5658,$1338.7634
03-04-2022,$1583.5658,652,$1652.4165,$1698.266,$1545.3155
03-03-2022,$1683.0168,673,$1810.5181,$1818.1682,$1665.1667
03-02-2022,$1787.5679,1848,$1728.9173,$1848.7685,$1696.685
03-01-2022,$1700.867,742,$1680.4668,$1708.5171,$1542.7654
02/28/2022,$1670.2667,1110,$1565.7157,$1690.6669,$1553.2205
02/25/2022,$1540.2154,569,$1507.0651,$1560.6411,$1479.0403
02/24/2022,$1517.2652,1396,$1341.3134,$1522.3652,$1300.513
02/23/2022,$1425.4643,667,$1428.0143,$1456.0646,$1338.7634
02/22/2022,$1428.0143,1260,$1453.5145,$1486.6394,$1338.7634
02/18/2022,$1519.8152,1330,$1568.2657,$1598.815,$1428.0143
02/17/2022,$1581.0158,2400,$1734.0173,$1734.0173,$1512.1651
02/16/2022,$1741.6674,1991,$1693.2169,$1759.5176,$1634.5663
02/15/2022,$1700.867,5773,$1629.4663,$1744.2174,$1583.5658
02/14/2022,$1624.3662,11889,$1491.7649,$1764.6177,$1491.7649
